cod_municipio,municipio,uf,total_domicilios,perc_agua_rede,perc_esgoto_rede,perc_lixo_coletado,perc_alfabetizacao,renda_media,per_domicilio_urbano,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,cluster,cluster_nome
5106455,Planalto da Serra - MT,MT,1120,77.23214285714286,0.625,81.33928571428571,91.46,1477.03,77.76373973468098,0.656,0.615,0.565,0.813,4,Em Transição
5106505,Poconé - MT,MT,10381,71.80425777863404,2.446777767074463,76.03313746267219,88.88,1066.69,74.98478393183201,0.652,0.643,0.534,0.806,4,Em Transição
5106653,Pontal do Araguaia - MT,MT,2622,83.29519450800915,6.674294431731502,89.09229595728452,94.26,1748.56,85.09809578765147,0.734,0.691,0.702,0.816,1,Desenvolvido
5106703,Ponte Branca - MT,MT,834,85.97122302158273,0.5995203836930456,85.4916067146283,86.45,1511.48,86.65338645418326,0.686,0.684,0.585,0.806,4,Em Transição
5106752,Pontes e Lacerda - MT,MT,18304,76.3986013986014,50.73208041958041,87.65297202797203,93.29,1576.59,86.11634434234303,0.703,0.711,0.605,0.807,4,Em Transição
5106778,Porto Alegre do Norte - MT,MT,4070,54.93857493857494,8.00982800982801,76.70761670761671,91.93,1438.58,69.58852148099282,0.673,0.647,0.587,0.803,3,Rural de Média Renda
5106802,Porto dos Gaúchos - MT,MT,2049,76.62274280136651,2.8306490971205465,86.7252318204002,93.84,1773.87,60.629358126229214,0.685,0.703,0.561,0.815,3,Rural de Média Renda
5106828,Porto Esperidião - MT,MT,3457,59.444605148973096,16.25687011859994,62.22157940410761,88.18,1172.74,52.26381811054488,0.652,0.666,0.523,0.795,3,Rural de Média Renda
5106851,Porto Estrela - MT,MT,1179,54.877014418999146,7.20949957591179,57.167090754877016,77.76,1006.14,50.46526054590571,0.599,0.571,0.467,0.804,0,Crítico
5107008,Poxoréu - MT,MT,8326,51.44126831611818,16.058131155416767,75.04203699255345,89.46,1126.25,69.84495125198643,0.678,0.653,0.573,0.832,4,Em Transição
5107040,Primavera do Leste - MT,MT,28967,83.69523941036351,70.64245520765009,97.54893499499433,96.81,2064.23,95.76844478895076,0.752,0.774,0.653,0.843,1,Desenvolvido
5107065,Querência - MT,MT,8459,84.11159711549828,3.01454072585412,86.94881191630216,95.1,1861.74,78.3891815159326,0.692,0.701,0.565,0.837,3,Rural de Média Renda
5107107,São José dos Quatro Marcos - MT,MT,6780,76.96165191740413,13.008849557522122,82.30088495575221,90.8,1355.35,79.91484116757242,0.719,0.707,0.643,0.816,4,Em Transição
5107156,Reserva do Cabaçal - MT,MT,834,78.29736211031175,1.1990407673860912,80.3357314148681,89.31,1328.48,72.10179076343073,0.676,0.642,0.603,0.799,4,Em Transição
5107180,Ribeirão Cascalheira - MT,MT,3504,66.46689497716895,3.9954337899543377,71.51826484018264,91.65,1455.45,60.20418277331747,0.67,0.668,0.542,0.831,3,Rural de Média Renda
5107198,Ribeirãozinho - MT,MT,1010,87.62376237623762,39.10891089108911,87.42574257425743,91.28,1593.37,82.64558426532973,0.692,0.694,0.595,0.802,4,Em Transição
5107206,Rio Branco - MT,MT,1744,83.4862385321101,13.01605504587156,89.50688073394495,88.49,1472.23,83.30760749724367,0.707,0.701,0.617,0.817,4,Em Transição
5107248,Santa Carmem - MT,MT,1731,75.736568457539,3.17735413056037,84.17099942229925,93.75,1739.4,80.1079270561965,0.715,0.703,0.628,0.827,3,Rural de Média Renda
5107263,Santo Afonso - MT,MT,957,63.84535005224661,5.6426332288401255,74.29467084639498,88.46,1498.51,57.16554188169909,0.689,0.655,0.599,0.834,3,Rural de Média Renda
5107297,São José do Povo - MT,MT,1141,44.52234881682735,0.0876424189307625,58.36985100788782,88.61,1417.51,47.47826086956522,0.661,0.63,0.577,0.793,3,Rural de Média Renda
5107305,São José do Rio Claro - MT,MT,5189,84.17806899209867,1.4453651956060898,85.35363268452497,90.53,1335.67,83.42163503453826,0.682,0.689,0.548,0.841,4,Em Transição
5107354,São José do Xingu - MT,MT,1935,82.0671834625323,5.012919896640827,82.37726098191214,92.59,1336.91,77.91750503018109,0.657,0.703,0.487,0.828,4,Em Transição
5107404,São Pedro da Cipa - MT,MT,1515,92.14521452145216,6.732673267326733,91.02310231023102,87.1,1339.52,86.37556669052732,0.66,0.654,0.556,0.79,4,Em Transição
5107578,Rondolândia - MT,MT,1074,28.305400372439475,0.186219739292365,38.8268156424581,89.81,920.06,29.92867332382311,0.64,0.619,0.53,0.8,0,Crítico
5107602,Rondonópolis - MT,MT,86838,93.89552960685414,86.33777839194823,97.42509039821276,95.44,1960.35,96.56324134073196,0.755,0.749,0.698,0.823,1,Desenvolvido
5107701,Rosário Oeste - MT,MT,5523,59.514756472931374,15.245337678797757,62.46605105920695,86.36,1249.99,63.71578334304019,0.65,0.653,0.52,0.807,4,Em Transição
5107743,Santa Cruz do Xingu - MT,MT,890,69.32584269662921,4.49438202247191,68.53932584269663,92.75,2108.12,65.80232995114619,0.684,0.704,0.55,0.828,3,Rural de Média Renda
5107750,Salto do Céu - MT,MT,1385,57.18411552346571,1.0108303249097472,67.14801444043322,88.99,1383.61,56.18374558303887,0.666,0.661,0.56,0.797,3,Rural de Média Renda
5107768,Santa Rita do Trivelato - MT,MT,1050,64.95238095238095,21.52380952380952,72.28571428571429,93.24,1598.18,55.46398046398047,0.735,0.738,0.632,0.852,3,Rural de Média Renda
5107776,Santa Terezinha - MT,MT,2338,40.93242087254063,0.1710863986313088,46.44995722840034,88.87,1002.97,39.34965771458662,0.609,0.596,0.498,0.761,0,Crítico
5107792,Santo Antônio do Leste - MT,MT,1292,64.00928792569658,0.6191950464396285,78.63777089783281,93.53,1168.53,62.18589899975604,0.655,0.658,0.501,0.853,3,Rural de Média Renda
5107800,Santo Antônio de Leverger - MT,MT,5124,51.0343481654957,3.6885245901639343,68.34504293520686,89.91,1214.99,59.12370457825004,0.656,0.651,0.539,0.806,3,Rural de Média Renda
5107859,São Félix do Araguaia - MT,MT,4639,58.24531148954516,2.0262987712869154,71.45936624272473,91.67,1502.25,58.89435430585126,0.668,0.652,0.538,0.848,3,Rural de Média Renda
5107875,Sapezal - MT,MT,9291,91.79851469163708,8.190722204283714,95.63017974383811,95.6,1957.35,87.99751243781094,0.732,0.758,0.62,0.836,1,Desenvolvido
5107883,Serra Nova Dourada - MT,MT,641,10.60842433697348,3.5799577703034178,54.44617784711389,90.84,1552.08,47.72222222222222,0.664,0.638,0.56,0.819,3,Rural de Média Renda
5107909,Sinop - MT,MT,68530,89.1726251276813,18.43280315190428,96.54311980154677,96.57,2146.78,97.01444639145848,0.754,0.755,0.682,0.832,1,Desenvolvido
5107925,Sorriso - MT,MT,37031,92.27134022845723,20.034565634198373,95.72790364829469,96.0,2175.07,94.6102047272563,0.744,0.774,0.635,0.839,1,Desenvolvido
5107941,Tabaporã - MT,MT,3300,66.75757575757576,1.0303030303030305,78.2121212121212,92.94,1631.67,51.06946424933795,0.695,0.679,0.598,0.826,3,Rural de Média Renda
5107958,Tangará da Serra - MT,MT,38055,89.40743660491394,20.91972145578768,94.14268821442649,94.42,1846.11,92.01852791401244,0.729,0.749,0.626,0.825,1,Desenvolvido
5108006,Tapurah - MT,MT,4598,79.46933449325793,1.979121357111788,84.86298390604611,94.79,1743.62,77.48782185107864,0.714,0.738,0.594,0.831,3,Rural de Média Renda
5108055,Terra Nova do Norte - MT,MT,3845,54.51235370611184,0.8582574772431729,55.2925877763329,91.53,1545.61,58.79804069329314,0.698,0.692,0.602,0.815,3,Rural de Média Renda
5108105,Tesouro - MT,MT,1155,73.24675324675324,14.45887445887446,77.74891774891775,89.55,1370.11,73.38842975206612,0.655,0.635,0.56,0.791,4,Em Transição
5108204,Torixoréu - MT,MT,1702,74.32432432432432,18.155111633372503,75.91069330199764,89.07,1390.27,73.29490874159463,0.716,0.684,0.666,0.806,4,Em Transição
5108303,União do Sul - MT,MT,1320,62.04545454545455,0.2272727272727272,78.1060606060606,90.78,1589.3,79.31214174048984,0.665,0.665,0.556,0.797,4,Em Transição
5108352,Vale de São Domingos - MT,MT,1098,46.81238615664845,20.21857923497268,60.74681238615665,88.47,1348.22,26.30853994490358,0.656,0.658,0.56,0.765,3,Rural de Média Renda
5108402,Várzea Grande - MT,MT,103287,83.24474522447161,37.280587101958616,97.83999922545917,95.52,1453.88,98.82663840734742,0.734,0.711,0.661,0.842,1,Desenvolvido
5108501,Vera - MT,MT,4284,77.26423902894491,1.2371615312791784,82.53968253968253,92.87,1618.26,82.5625,0.68,0.663,0.568,0.834,4,Em Transição
5108600,Vila Rica - MT,MT,6881,21.7264932422613,2.528702223514024,75.97732887661677,92.18,1632.85,71.88757039420757,0.688,0.709,0.553,0.829,3,Rural de Média Renda
5108808,Nova Guarita - MT,MT,1670,62.63473053892216,19.40119760479042,65.62874251497006,93.1,1130.89,63.79084967320261,0.688,0.671,0.597,0.812,3,Rural de Média Renda
5108857,Nova Marilândia - MT,MT,1241,74.9395648670427,1.20870265914585,80.90249798549557,91.98,1504.51,70.38821195806177,0.704,0.68,0.623,0.823,3,Rural de Média Renda
5108907,Nova Maringá - MT,MT,1925,72.83116883116884,0.4675324675324675,76.20779220779221,91.98,1721.46,63.22271638727335,0.663,0.702,0.509,0.815,3,Rural de Média Renda
5108956,Nova Monte Verde - MT,MT,2987,15.567458988952126,0.3013056578506863,67.82725142283226,91.02,1604.84,60.51966798989534,0.691,0.69,0.582,0.823,3,Rural de Média Renda
5200050,Abadia de Goiás - GO,GO,6229,63.30069031947343,17.498795954406805,98.15379675710388,94.27,1180.2,96.45545796737768,0.708,0.687,0.622,0.83,4,Em Transição
5200100,Abadiânia - GO,GO,6162,63.32359623498864,53.959753326841934,84.33950016228498,92.76,1120.29,75.80663881151347,0.689,0.671,0.579,0.841,4,Em Transição
5200134,Acreúna - GO,GO,7898,69.90377310711573,34.236515573562926,94.20106356039504,90.7,1489.52,94.35274480712164,0.686,0.71,0.553,0.822,4,Em Transição
5200159,Adelândia - GO,GO,914,82.71334792122538,0.5470459518599562,89.05908096280088,89.78,1490.18,86.24292555507184,0.702,0.664,0.622,0.836,4,Em Transição
5200175,Água Fria de Goiás - GO,GO,1797,60.10016694490818,1.8363939899833053,63.99554813578185,89.07,1067.37,61.80863948324586,0.671,0.672,0.55,0.817,3,Rural de Média Renda
5200209,Água Limpa - GO,GO,745,75.83892617449665,1.476510067114094,83.89261744966443,90.8,1517.07,78.41765339074274,0.722,0.691,0.663,0.821,3,Rural de Média Renda
5200258,Águas Lindas de Goiás - GO,GO,74467,94.18131521345026,51.09108732727249,97.87556904400608,94.76,1027.34,99.77004160518936,0.686,0.647,0.588,0.848,4,Em Transição
5200308,Alexânia - GO,GO,9711,74.97683039851715,2.2963649469673566,91.52507465760478,91.15,1299.21,92.22822867298578,0.682,0.664,0.568,0.841,4,Em Transição
5200506,Aloândia - GO,GO,812,85.4679802955665,2.2167487684729066,91.256157635468,89.05,1654.76,88.13988849467816,0.697,0.694,0.585,0.834,4,Em Transição
5200555,Alto Horizonte - GO,GO,2161,87.043035631652,24.757056918093475,90.8838500694123,93.72,1527.35,88.57048748353095,0.719,0.709,0.624,0.841,1,Desenvolvido
5200605,Alto Paraíso de Goiás - GO,GO,3626,70.98731384445671,1.1858797573083288,85.82460011031439,94.05,1767.85,74.95633611488454,0.713,0.723,0.611,0.819,3,Rural de Média Renda
5200803,Alvorada do Norte - GO,GO,2954,85.64658090724441,41.875423155044,86.76371022342586,87.2,1143.51,86.56168600520957,0.66,0.64,0.548,0.819,4,Em Transição
5200829,Amaralina - GO,GO,1280,46.5625,0.703125,48.828125,88.39,1184.95,46.634026927784575,0.609,0.569,0.489,0.813,0,Crítico
5200852,Americano do Brasil - GO,GO,2107,89.55861414333175,9.824394874228762,94.06739439962033,88.56,914.55,91.65240540026622,0.7,0.669,0.631,0.813,4,Em Transição
5200902,Amorinópolis - GO,GO,1255,77.13147410358566,0.8764940239043826,85.0199203187251,86.84,1484.2,67.04356501496508,0.681,0.672,0.579,0.813,4,Em Transição
5201108,Anápolis - GO,GO,142329,90.00625311777642,65.42939246393918,98.9791258281868,96.21,1723.02,98.190634017685,0.737,0.737,0.66,0.822,1,Desenvolvido
5201207,Anhanguera - GO,GO,358,94.41340782122904,1.675977653631285,98.8826815642458,97.15,1518.8,94.5887445887446,0.725,0.724,0.657,0.802,1,Desenvolvido
5201306,Anicuns - GO,GO,7158,82.24364347583123,39.84353171276893,89.53618329142219,91.86,1473.21,85.69961627844134,0.714,0.695,0.627,0.834,4,Em Transição
5201405,Aparecida de Goiânia - GO,GO,186221,72.30387550276285,60.75630567981055,99.6106776357124,96.33,1417.33,99.88290930586815,0.718,0.716,0.62,0.834,1,Desenvolvido
5201454,Aparecida do Rio Doce - GO,GO,1099,78.6169244767971,76.70609645131938,92.35668789808918,91.55,1436.79,80.6329549363605,0.693,0.7,0.583,0.814,4,Em Transição
5201504,Aporé - GO,GO,1567,76.96234843650286,6.062539885130823,80.91895341416719,92.8,1507.57,76.09248554913295,0.693,0.692,0.584,0.823,3,Rural de Média Renda
5201603,Araçu - GO,GO,1528,85.53664921465969,1.7015706806282722,94.30628272251307,88.88,1368.99,89.39194524874966,0.693,0.686,0.578,0.838,4,Em Transição
5201702,Aragarças - GO,GO,6636,94.3490054249548,2.652200120554551,95.5093429776974,93.17,1333.37,95.75856443719412,0.732,0.694,0.68,0.83,1,Desenvolvido
5201801,Aragoiânia - GO,GO,4648,60.60671256454389,4.367469879518072,93.58864027538726,91.4,1165.08,92.96888141295206,0.684,0.683,0.56,0.837,4,Em Transição
5202155,Araguapaz - GO,GO,2776,66.28242074927954,46.757925072046106,73.73919308357348,84.12,1306.11,70.45994687543688,0.674,0.696,0.54,0.814,4,Em Transição
5202353,Arenópolis - GO,GO,1208,64.32119205298014,3.3112582781456954,82.36754966887418,89.93,1335.2,57.50169721656483,0.687,0.674,0.582,0.826,3,Rural de Média Renda
5202502,Aruanã - GO,GO,3034,61.733684904416606,33.09162821357943,88.99143045484509,91.29,1469.3,85.01204819277109,0.675,0.708,0.526,0.826,4,Em Transição
5202601,Aurilândia - GO,GO,1363,79.23697725605282,2.861335289801908,87.74761555392516,89.1,1491.47,79.38489646772229,0.7,0.661,0.62,0.836,4,Em Transição
5202809,Avelinópolis - GO,GO,1117,72.42614145031334,1.7905102954341987,87.3769024171889,88.41,1395.39,71.96652719665272,0.66,0.682,0.508,0.828,4,Em Transição
5203104,Baliza - GO,GO,1286,37.86936236391913,0.6220839813374806,41.05754276827372,89.54,1183.7,36.37720083557147,0.655,0.614,0.558,0.819,0,Crítico
5203203,Barro Alto - GO,GO,3648,84.78618421052632,2.8782894736842106,92.65350877192982,91.43,1311.55,90.41558191109826,0.742,0.701,0.682,0.854,1,Desenvolvido
5203302,Bela Vista de Goiás - GO,GO,12905,64.695854320031,40.65865943432778,91.17396358000777,94.04,1637.71,78.1477718101321,0.716,0.721,0.607,0.837,3,Rural de Média Renda
5203401,Bom Jardim de Goiás - GO,GO,3109,67.93181087166292,31.55355419749116,81.08716629141203,90.04,1367.26,79.93866598517762,0.67,0.68,0.545,0.811,4,Em Transição
5203500,Bom Jesus de Goiás - GO,GO,8662,81.93257908104364,88.2013391826368,95.82082659893788,91.93,1447.48,95.05801819851408,0.701,0.699,0.573,0.86,1,Desenvolvido
5203559,Bonfinópolis - GO,GO,3805,87.1484888304862,1.4980289093298291,97.00394218134034,92.76,1337.45,92.78360528360528,0.683,0.671,0.58,0.817,4,Em Transição
5203575,Bonópolis - GO,GO,1237,51.49555375909458,9.377526273241712,66.93613581244946,86.76,1200.67,62.26129130039406,0.63,0.63,0.488,0.813,4,Em Transição
5203609,Brazabrantes - GO,GO,1548,84.88372093023256,0.9689922480620154,93.73385012919896,92.17,1266.06,75.0501002004008,0.701,0.677,0.615,0.826,4,Em Transição
5203807,Britânia - GO,GO,2138,63.28344246959775,64.07857811038353,95.1824134705332,89.44,1469.56,83.07287093942054,0.672,0.692,0.546,0.802,4,Em Transição
5203906,Buriti Alegre - GO,GO,4184,91.84990439770554,8.891013384321225,94.1204588910134,92.92,1463.96,94.19723677941876,0.71,0.7,0.614,0.831,4,Em Transição
5203939,Buriti de Goiás - GO,GO,1108,84.11552346570397,21.3898916967509,90.25270758122744,89.89,1419.51,84.84626647144948,0.687,0.707,0.57,0.806,4,Em Transição
5203962,Buritinópolis - GO,GO,1106,82.36889692585895,0.9041591320072332,78.02893309222424,81.18,883.67,59.77742448330684,0.704,0.727,0.591,0.813,4,Em Transição
5204003,Cabeceiras - GO,GO,2736,80.88450292397661,3.3625730994152043,86.40350877192982,89.97,1170.16,77.42063492063492,0.668,0.637,0.571,0.819,4,Em Transição
5204102,Cachoeira Alta - GO,GO,4296,78.70111731843575,65.33985102420856,88.85009310986965,91.94,1562.18,84.56527403804395,0.71,0.75,0.569,0.84,1,Desenvolvido
5204201,Cachoeira de Goiás - GO,GO,591,81.7258883248731,4.230118443316413,85.6175972927242,86.33,1196.62,81.067615658363,0.727,0.68,0.674,0.838,4,Em Transição
5204250,Cachoeira Dourada - GO,GO,3019,82.54388870486916,45.37926465717125,91.6859887379927,89.52,1531.74,93.0095091236186,0.698,0.703,0.602,0.804,4,Em Transição
5204300,Caçu - GO,GO,5354,78.7822189017557,81.11692192753081,93.92977213298468,92.1,1796.75,84.75388412951939,0.73,0.774,0.599,0.84,1,Desenvolvido
5204409,Caiapônia - GO,GO,6386,75.7594738490448,71.17131224553711,80.77043532727842,90.09,1652.4,75.02573729788652,0.693,0.701,0.588,0.808,4,Em Transição
5204508,Caldas Novas - GO,GO,36749,88.53846363166345,46.55364771830526,97.99178208930856,95.56,1596.14,97.4620267283162,0.733,0.739,0.64,0.832,1,Desenvolvido
5204557,Caldazinha - GO,GO,1710,56.14035087719298,1.286549707602339,85.26315789473684,93.76,1384.25,64.98779676059463,0.685,0.669,0.591,0.814,3,Rural de Média Renda
5204607,Campestre de Goiás - GO,GO,1397,71.36721546170365,0.5726556907659269,80.0286327845383,90.17,1348.84,74.94007989347537,0.653,0.628,0.556,0.799,4,Em Transição
5204656,Campinaçu - GO,GO,1418,64.10437235543019,0.1410437235543018,64.45698166431593,88.94,1225.94,63.700107874865154,0.631,0.644,0.476,0.819,4,Em Transição
5204706,Campinorte - GO,GO,4635,76.09492988133765,1.0787486515641855,89.03991370010787,94.25,1364.05,86.77058353317346,0.688,0.685,0.565,0.841,4,Em Transição
5204805,Campo Alegre de Goiás - GO,GO,2616,74.84709480122325,4.85474006116208,86.65902140672783,94.35,1503.15,77.33764483966586,0.694,0.702,0.586,0.811,3,Rural de Média Renda
5204854,Campo Limpo de Goiás - GO,GO,2696,76.59495548961425,1.112759643916914,89.31750741839762,94.58,1141.62,87.15505506744215,0.661,0.654,0.533,0.829,4,Em Transição
5204904,Campos Belos - GO,GO,6289,89.5531881062172,70.34504690729845,94.40292574336142,89.4,1105.23,88.97172520432957,0.692,0.661,0.616,0.815,4,Em Transição
5204953,Campos Verdes - GO,GO,1500,67.86666666666666,0.8,88.86666666666667,84.52,1092.31,89.91260923845194,0.654,0.608,0.577,0.796,4,Em Transição
5205000,Carmo do Rio Verde - GO,GO,3694,82.1061180292366,0.568489442338928,84.67785598267461,91.68,1138.24,83.09989701338826,0.713,0.677,0.649,0.824,4,Em Transição
5205059,Castelândia - GO,GO,1189,83.68376787216148,1.1774600504625736,93.94449116904964,81.67,1362.98,92.7638190954774,0.701,0.724,0.578,0.823,4,Em Transição
5205109,Catalão - GO,GO,42424,93.81953611163492,62.53771450122572,97.99877427871016,96.66,1978.99,96.13028393648352,0.766,0.769,0.715,0.819,1,Desenvolvido
5205208,Caturaí - GO,GO,1962,75.22935779816514,3.567787971457696,86.08562691131499,90.14,1173.84,83.50694444444444,0.664,0.665,0.54,0.815,4,Em Transição
5205307,Cavalcante - GO,GO,3485,58.90961262553802,1.951219512195122,60.71736011477762,84.24,992.49,55.08713346551184,0.584,0.595,0.415,0.808,0,Crítico
5205406,Ceres - GO,GO,8357,93.16740457101832,76.3790834031351,96.79310757448846,95.49,1905.87,95.36877438084008,0.775,0.753,0.733,0.842,1,Desenvolvido
5205455,Cezarina - GO,GO,3220,79.59627329192547,27.60869565217392,85.24844720496894,88.57,1470.53,74.31396786155749,0.711,0.684,0.652,0.807,4,Em Transição
5205471,Chapadão do Céu - GO,GO,4286,91.5538964069062,77.974801679888,97.41017265515632,96.22,2014.5,92.1911421911422,0.742,0.748,0.652,0.837,1,Desenvolvido
5205497,Cidade Ocidental - GO,GO,31789,94.394287332096,32.7975085721476,97.8294378558621,96.08,1257.39,99.0170758551549,0.717,0.706,0.641,0.814,1,Desenvolvido
5205513,Cocalzinho de Goiás - GO,GO,8982,66.48853262079714,7.414829659318638,77.64417724337565,90.91,1124.98,75.4836904381196,0.657,0.648,0.531,0.826,4,Em Transição
5205521,Colinas do Sul - GO,GO,1489,68.16655473472129,1.1417058428475486,74.00940228341169,88.29,1094.18,69.77667493796525,0.658,0.633,0.549,0.82,4,Em Transição
5205703,Córrego do Ouro - GO,GO,1021,61.80215475024485,0.3917727717923604,80.50930460333007,90.98,1696.12,63.12143439282804,0.686,0.696,0.578,0.803,3,Rural de Média Renda
